0,7
3,42
1,137
0,141
3,173
3,495
3,290
3,701
3,702
2,709
1,712
1,718
3,722
3,724
0,729
3,739
3,749
3,752
3,761
1,762
3,764
3,767
3,769
3,822
3,892
3,914
3,39
3,104
3,248
3,277
3,344
0,421
3,519
3,544
3,551
0,570
2,579
3,610
3,641
2,708
3,710
3,719
3,733
1,926
1,927
2,929
0,324
3,391
3,414
3,431
3,471
3,497
3,511
1,528
3,536
3,607
0,608
3,638
3,655
0,720
1,832
3,860
3,908
3,90
2,185
3,200
1,304
3,336
1,665
3,918
3,122
3,797
3,811
3,909
3,919
3,970
3,109
0,503
3,507
2,618
3,645
3,664
3,669
0,672
3,694
2,937
1,517
3,813
3,936
3,26
3,32
3,135
3,150
1,242
3,262
3,311
3,326
0,332
2,428
3,508
3,568
3,310
3,372
1,244
3,307
3,312
3,331
2,335
3,345
3,418
3,445
3,485
3,547
3,563
0,823
3,33
2,99
3,217
1,826
1,865
3,917
1,126
3,259
2,273
3,413
3,593
3,976
3,981
3,52
3,695
2,97
1,57
3,69
1,174
1,271
3,486
0,19
3,80
1,132
3,231
3,375
3,30
1,281
1,3
3,191
3,263
0,856
3,229
3,381
3,395
3,515
0,529
3,562
3,612
3,34
3,66
0,161
3,190
1,237
3,444
2,447
3,453
3,149
3,671
3,678
3,753
3,840
3,883
3,49
3,220
0,267
3,442
3,538
0,765
2,768
3,816
3,144
0,247
0,488
3,419
3,473
1,4
3,81
3,932
3,303
1,2
3,65
3,409
0,498
0,44
3,254
3,74
3,170
3,301
1,209
3,151
3,176
3,261
3,400
1,138
2,139
3,337
3,356
0,441
0,525
3,73
2,140
2,592
3,268
3,389
2,429
3,478
3,513
3,747
3,10
3,94
3,188
1,194
3,368
3,370
3,480
0,569
0,9
3,103
1,159
1,195
3,251
3,260
3,294
1,302
3,317
3,349
3,350
0,374
3,388
0,406
3,467
0,496
0,502
3,542
3,690
1,815
3,847
0,530
3,553
3,585
3,591
3,598
1,619
0,649
3,652
3,686
3,952
0,956
3,72
3,110
3,313
3,330
3,786
3,276
3,348
3,364
3,365
3,463
3,476
3,567
3,614
3,620
1,634
3,673
3,689
3,692
3,697
3,705
3,713
3,601
3,627
3,644
3,651
0,699
3,730
1,930
3,953
3,50
3,70
0,451
3,469
3,521
3,527
3,597
3,667
3,401
0,499
3,68
3,95
1,158
3,278
3,284
3,306
3,357
1,481
3,482
1,886
3,907
3,980
1,175
3,224
3,378
3,392
3,554
3,613
1,635
2,640
3,679
3,723
3,818
1,208
3,559
0,565
1,587
3,642
3,647
3,663
3,714
0,833
3,841
0,951
3,67
3,270
3,279
3,454
3,477
3,783
1,807
2,819
0,827
0,830
3,831
3,834
3,842
3,848
3,850
3,853
1,854
3,857
3,861
3,862
1,864
3,867
3,852
3,891
3,923
2,935
3,945
3,969
3,989
1,990
3,992
3,1
3,111
3,119
3,130
3,202
3,227
3,846
3,696
1,717
3,728
1,743
3,766
3,814
3,869
3,885
3,887
0,912
3,415
3,456
3,514
3,522
3,706
3,800
1,604
3,605
3,606
1,625
3,626
3,656
3,657
3,668
2,676
3,677
3,680
3,682
2,687
3,688
3,693
1,622
3,206
3,417
1,812
3,20
3,181
3,218
3,233
1,305
3,40
1,89
3,321
3,455
3,60
3,256
3,379
1,408
2,770
3,771
1,774
3,775
3,780
3,781
3,782
3,785
3,787
3,792
2,794
3,795
3,796
3,801
0,804
0,805
3,342
1,859
3,167
3,367
3,474
3,23
3,210
3,269
3,371
1,412
3,61
3,155
3,145
3,168
3,184
3,440
3,91
3,118
3,123
3,178
0,266
3,397
3,548
0,8
3,85
3,171
3,327
1,845
3,896
3,146
3,394
3,196
3,114
3,87
3,166
3,333
3,533
3,142
3,820
3,83
3,105
3,282
1,58
3,64
1,252
3,424
3,283
1,63
1,55
3,154
3,214
0,265
2,448
3,460
0,661
3,615
3,46
3,187
3,339
3,362
3,51
1,54
3,152
3,338
3,351
0,358
1,520
3,16
3,222
3,223
3,226
3,314
3,427
3,29
3,153
3,255
3,318
3,27
3,147
3,715
1,716
3,721
3,734
3,736
1,737
3,758
1,763
3,773
0,778
1,788
3,791
3,821
3,825
3,836
3,837
3,534
3,539
0,555
0,558
3,609
3,632
3,643
3,725
3,727
3,741
3,742
3,751
2,760
3,789
3,793
3,799
0,700
3,726
3,777
3,810
2,933
3,76
0,246
3,328
2,334
3,343
3,385
3,557
3,572
3,590
1,803
3,851
2,125
1,193
3,197
2,216
3,250
3,291
3,292
3,308
3,316
2,322
3,346
2,461
3,490
3,492
0,707
3,756
3,868
3,870
3,871
3,873
